Temperature,PID_Error,PID_p,PID_i,PID_d,PID_value,Output_PWM
41.60 ,3,20,0,0,20,0
41.60 ,3,20,0,0,20,0
41.60 ,3,20,0,0,20,0
41.60 ,3,20,0,0,20,0
41.60 ,3,20,0,0,20,0
41.60 ,3,20,0,0,20,0
41.60 ,3,20,0,0,20,0
41.60 ,3,20,0,0,20,0
41.60 ,3,20,0,0,20,0
41.60 ,3,20,0,0,20,0
41.60 ,3,20,0,0,20,0
41.60 ,3,20,0,0,20,0
41.60 ,3,20,0,0,20,0
41.60 ,3,20,0,0,20,0
41.60 ,3,20,0,0,20,0
41.60 ,3,20,0,0,20,0
41.60 ,3,20,0,0,20,0
41.60 ,3,20,0,0,20,0
41.60 ,3,20,0,0,20,0
41.60 ,3,20,0,0,20,0
41.60 ,3,20,0,0,20,0
41.60 ,3,20,0,0,20,0
41.60 ,3,20,0,0,20,0
41.60 ,3,20,0,0,20,0
41.60 ,3,20,0,0,20,0
41.60 ,3,20,0,0,20,0
41.60 ,3,20,0,0,20,0
41.60 ,3,20,0,0,20,0
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.70 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.80 ,3,19,0,0,19,1
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
41.90 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.00 ,3,18,0,0,18,2
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.20 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.30 ,3,16,0,0,16,4
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.40 ,3,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.50 ,2,15,0,0,15,5
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
42.70 ,2,13,0,0,13,7
